2167,-17171,-3102.89,-4286.65,-1262.56,-562.136,80.7822
2176,-16379.6,-1968.09,-3617.32,-1915.65,610.492,-191.774
2187,-15631.3,-675.609,-2635.05,-2394.92,1802.39,-280.619
2197,-10058.6,-3865.56,-27.2427,-2739.53,2964.91,-258.496
2207,-6734.9,3767.84,2033.41,-2942.83,4082.93,-365.596
2217,-2367.92,-3604.82,139.924,-3176.26,5849.35,-796.677
2227,-5283.94,-7384.08,2835.54,-2017.41,7779.88,-675.942
2237,-8576.35,-2907.41,8713.63,-1294.13,8891.7,-591.153
2247,-12186.3,16708.5,13524.3,-1254.5,9164.96,-641.323
2257,-16302.6,12631,12831.4,-1938,8681.97,-897.658
2267,-13091.3,-16121.3,13872.4,-2033.8,7991.58,-1324.53
2277,-10603,-11375.3,12259.5,-1942.84,6890.66,-1320.02
2286,-10533.2,6771.67,11481.2,-2035.27,6011.33,-1260.22
2297,-9744.19,1001.17,10684.5,-2067.22,4991.86,-1271.17
2306,-8978.15,512.317,9957.24,-2021.37,4052.09,-1246.94
2317,-8220.12,171.832,9582.19,-1822.5,3213.47,-1127.95
2327,-7413.7,1246.58,9136.15,-1646.4,2525.18,-1028.16
2336,-6629.76,783.458,8734.12,-1475.32,1976.94,-940.529
2347,-6085.41,585.946,8515.3,-1300.26,1550.35,-853.423
2357,-5633.52,344.795,8313.04,-1152.6,1204.88,-780.938
2368,-5124.02,182.079,8142.43,-1025.48,955.906,-709.151
2378,-4977.22,1006.41,7980.34,-949.387,778.325,-664.121
2388,-4498.57,469.641,7866.28,-844.51,642.06,-586.096
2398,-4240.86,642.764,7819.42,-756.608,618.248,-509.477
2408,-4110.69,552.076,7762.34,-675.886,613.398,-435.982
2418,-4016.15,692.408,7728.27,-606.309,624.119,-369.785
2427,-3906.52,679.441,7620.62,-528.047,646.895,-317.628
2436,-3864.82,1225.34,7542.89,-442.438,657.916,-289.703
2447,-3839.05,1319.53,7467.51,-358.75,635.533,-302.362
2457,-3744.44,203.953,7491.21,-275.8,593.226,-328.09
2467,-3699.15,436.195,7401.37,-202.64,560.181,-344.472
2476,-3662.92,490.02,7372.7,-132.112,541.745,-348.177
2487,-3663.14,112.002,7361.36,-70.6897,541.996,-348.542
2497,-3707.31,144.4,7289.49,-22.9517,543.397,-339.834
2507,-3756.25,529.24,7283.99,24.0386,554.717,-318.067
2517,-3803.4,587.524,7346.79,62.6309,555.774,-302.853
2527,-3826.72,397.152,7309.03,93.5047,564.619,-295.083
2537,-3933.78,491.515,7065.23,107.804,603.495,-295.066
2547,-3852.62,518.952,7176.98,138.243,638.196,-291.853
2557,-4168.9,5.09515,5912.78,109.794,874.757,-296.282
2567,-4027.92,272.31,6431.83,185.636,830.206,-273.826
2577,-3971.13,1184.63,6461.86,198.908,977.964,-314.661
2587,-4031.71,1576.46,6917.49,233.927,1040.37,-293.929
2597,-4138.17,-1869.15,5762.79,249.541,1226.9,-278.143
2607,-3974.53,3791.08,7807.83,311.833,1082.72,-217.314
2617,-3316.43,1621.11,8758.67,400.066,827.174,-128.851
2628,-3188.74,516.711,9256.93,350.253,958.739,-123.081
2638,-3261.39,1066.87,8782.35,283.203,1109.19,-108.065
2648,-3357.91,-703.313,9345.48,170.362,1339.55,-171.652
2658,-3511.13,-540.131,8609.98,158.89,1547.84,-206.922
2667,-3914.1,1301.39,8316.79,150.312,1772.07,-228.737
2677,-4120.48,232.739,8127.03,208.049,2050.86,-230.99
2687,-4291.99,1346.27,7711.62,189.639,2408.29,-220.192
2696,-4364.39,573.827,7354.9,126.512,2798.23,-183.953
2707,-4491.51,449.783,7094.72,135.409,3170.58,-128.563
2717,-4523.21,682.178,7558.17,172.327,3476.07,-60.4502
2727,-4642.57,277.018,7714.94,124.462,4005.45,-10.7602
2737,-4477.25,-607.698,7884.35,18.3696,4597.96,26.1919
2747,-4905.4,1366.63,7809.48,-146.904,5328.37,24.5535
2756,-5163.52,1709.86,8325.99,-222.523,6057.5,-21.5572
2767,-4905.62,613.786,7559.59,-381.019,6755.6,-116.446
2777,-5499.69,2239.38,7656.87,-577.815,7715.68,-248.957
2786,-4881.36,1631.54,7565.1,-719.452,8747.14,-348.165
2796,-4698.68,555.554,7464.48,-745.762,10144.1,-593.532
2806,-4784.95,1131.96,7159.58,-604.609,11463.5,-712.026
2816,-5842.76,525.396,7690.07,90.9127,12801.6,-799.021
2827,-7937.01,2779.54,7791.65,813.53,13769.5,-904.617
2837,-9342.41,2718.75,8635.72,1810.62,14188,-977.893
2847,-10610.3,1503.08,9622.98,2939.5,14195.4,-1284.71
2856,-9895.06,7762.51,12723.2,3693,13845.3,-1637.77
2867,-9391.65,9922.05,13038.9,3679.2,13001.8,-2632.22
2877,-8336.52,8383,15884.8,3525.16,11833.9,-3223.37
2887,-13222.8,9636.7,16995,3116.53,10343.7,-3326.1
2897,-10918.7,11749.3,20149.4,2781.62,8310.36,-3339.88
2908,-9502.92,9719.53,20388.3,2032.7,5959.09,-3316.1
2918,-7568.34,4591.75,19109.5,1428.96,3633.07,-3222.68
2928,-5920.27,4053.78,17652.4,1074.57,1624.86,-2984.35
2938,-4526.62,4095.38,15874.7,893.653,-81.1145,-2683.68
2947,-3553.69,4589.14,13949.4,745.123,-1443.49,-2334.54
2957,-2996.95,5394.51,12847.9,638.698,-2767.19,-1896.83
2967,-2785.16,5827.85,11991.1,462.358,-3921.95,-1458.87
2976,-2894.93,5685.79,11339.3,177.287,-5029.16,-985.293
2987,-3303.54,4814.78,11063.8,-87.3706,-6064.73,-523.635
2996,-2836.04,4254.28,10611.9,-312.496,-7026.18,-50.1076
3007,-3493.23,3046.23,9513.09,-410.397,-7803.15,352.314
3017,-3863.38,2498.82,8807.67,-364.918,-8473.72,761.851
3027,-4348.71,2350.48,8321.34,-224.934,-9019.17,1116.08
3037,-5009.76,1820.85,7825.47,-2.94733,-9463.34,1429.86
3047,-5482.21,1427.68,7594.78,244.642,-9807.27,1683.69
3057,-6141.77,1339.77,7495.82,534.714,-10037.8,1912.15
3067,-6803.42,988.977,7627.46,834.171,-10208.3,2120.52
3076,-7579.13,1043.9,7853.17,1142.94,-10365.4,2350.42
3087,-8280.51,1299.59,8135.33,1405.75,-10509.9,2573.33
3097,-8919.6,2027.16,8455.87,1578.8,-10632.1,2825.67
3107,-9498.88,1037.92,8521.49,1657.84,-10725.1,3075.73
3117,-9919.91,715.792,8735.19,1667.87,-10757.9,3344.59
3127,-10335.1,226.379,9020.16,1672.7,-10751.3,3599.67
3136,-10718.1,-454.362,9268.12,1770.76,-10735,3806.74
3147,-10962.1,-470.236,9401.7,1935.21,-10696.2,3950.39
3157,-11134.5,-246.824,9458.56,2202.17,-10595.6,3973.51
3167,-11262.4,232.718,9477.65,2477.73,-10450.3,3907.41
3177,-11453.9,943.072,9675.72,2731.99,-10236.6,3716.53
3187,-12016.7,2085.11,10354.2,2907.79,-10038.3,3471.22
3197,-12694.6,3272.11,10928.1,2964.83,-9932.64,3135.78
3207,-13414.1,2949.81,11342.1,2972.46,-9905.71,2821.62
3217,-14041.6,1974.38,11238.5,3034.17,-9909.57,2572.1
3227,-14531.3,-137.362,10217.6,3196.34,-9878.45,2433.28
3236,-15163.1,-1063.14,8829.67,3476.47,-9764.36,2407.22
3247,-16305.2,-1974.71,6864.94,3846.18,-9491.49,2464.78
3257,-17439.8,-3115.27,4417.55,4152.34,-9064.79,2537.02
3267,-18452.6,-5344.33,1147.24,4374.47,-8497.83,2578.62
3277,-19145.7,-5434.03,-1967.41,4443.18,-7717.67,2555.69
3287,-19338.2,-3196.6,-4515.93,4047.74,-6460.93,2270.36
3297,-19411.7,-1559.86,-5560.34,3082.79,-4899.15,1716.08
3308,-19344.2,-334.186,-5241.47,1946.64,-3426.92,1133.07
3318,-18894.6,-109.019,-4449.18,856.508,-2111.33,622.854
3328,-18138.4,122.298,-3191.74,67.8066,-980.667,323.083
3337,-17158,1848.23,-1814.59,-401.955,-46.5337,235.466
3347,-15633.6,4000.82,-675.675,-672.764,781.773,426.173
3357,-10596.8,10084.1,988.66,-853.811,1548.62,762.939
3367,-5344.28,25808.8,3833.33,-1337.45,2374.69,1229.35
3377,875.776,-5137.52,1125.86,-2439.16,3868.96,306.081
3387,-1113.78,-20621.6,4017.09,-3062.73,5689.36,-502.935
3396,-5996.62,-13351.8,8736.87,-3118.98,7156.09,-669.748
3407,-6415.7,-9501.78,10514.7,-2899.59,8279.47,-1204.8
3417,-8425.76,1447.42,10191.4,-2662.27,9111.98,-1469.24
3427,-9649.81,4479.14,10668.3,-2330.41,9352.58,-1328.99
3437,-13283.8,1509.91,12342.2,-2444.13,9226.07,-1366.19
3446,-13157.5,-3242.01,11672.6,-2513.51,8450.45,-1308.35
3457,-12996,-5227.4,10656.1,-2284.2,7476.56,-1222.28
3467,-11699.6,2920.66,10227.7,-2224.96,6511.45,-1247.43
3476,-11074.9,-1759.93,9996.52,-2181.77,5446.76,-1287.14
3487,-10070.7,2102.81,9552.42,-2061.82,4407.21,-1248.91
3497,-9128.56,1857.28,8920.73,-1958.25,3601.57,-1157.13
3507,-8096.44,1271.13,8638.59,-1739.2,2886.05,-1059.5
3516,-7168.36,904.713,8494.07,-1528.96,2308.44,-950.004
3527,-6665.48,135.471,8311.66,-1260.37,1895.15,-824.203
3537,-6165.99,616.547,8164.52,-969.696,1575.12,-672.162
3548,-5678.39,25.6547,8022.42,-667.157,1360.1,-502.93
3557,-5292.71,506.565,7942.74,-386.925,1207.48,-338.344
3567,-4748.57,-483.943,7919.79,-108.14,1082.78,-116.875
3577,-4760.06,169.406,7997.83,220.688,1060.43,71.7
3587,-4443.64,1222.94,7618.67,468.55,1055.14,234.96
3597,-4312.52,1193.29,7607.33,670.04,1032.71,337.168
3607,-4246.41,2023.73,7310.67,791.832,1034.77,381.334
3617,-4249.13,1188.77,7240.53,878.866,1021.42,406.268
3627,-4268.1,1611.08,7129.23,930.493,979.533,422.814
3637,-4227.28,1277.11,7041.38,957.194,934.026,420.651
3647,-4147.03,1488.51,6919.5,932.555,875.221,413.721
3657,-4226.42,1596.05,6806.8,892.844,824.177,408.377
3667,-4229.54,1372.81,6763.84,853.875,772.342,389.301
3676,-4243.23,1224.48,6613.87,816.1,765.073,362.841
3687,-4270.58,1684.85,6629.9,770.48,731.859,336.273
3696,-4088.87,1792.08,7152.32,704.384,685.887,317.618
3707,-3921.09,1374.41,7182.26,672.707,649.509,275.295
3717,-3961.27,2396.44,6855.8,559.566,662.408,230.836
3727,-3886.22,1802.04,6639.44,429.253,632.926,135.869
3737,-3827.78,2387,6413.55,275.202,635.341,27.0949
3748,-3849.02,1811.9,6353.64,126.762,624.673,-108.724
3757,-3748.02,2780.39,6099.71,-47.5906,647.138,-229.779
3768,-3852.01,2031.24,6118.57,-234.072,670.511,-393.623
3777,-3816.01,1700.72,6169.66,-413.258,679.208,-565.099
3787,-3966.41,1566.87,5981.33,-579.806,756.767,-707.879
3797,-4139.13,1260.09,6399.46,-695.645,776.213,-868.103
3807,-4202.1,1229.41,6783.57,-791.916,814.571,-953.283
3817,-4207.68,610.741,6944.45,-859.933,912.257,-1029.83
3826,-4324.15,467.874,6879.56,-872.346,1042.61,-1079.86
3836,-4389.32,275.387,6876.05,-809.077,1164.08,-1066.49
3847,-4401.45,646.739,7048.84,-711.862,1286.87,-1003.19
3857,-4227.56,1276.07,7329.87,-607.489,1526.29,-943.553
3867,-4318.85,935.807,7189.9,-499.191,1816.44,-860.842
3877,-4232.28,1256.38,7159.92,-401.953,2181.35,-826.474
3887,-4332.22,687.238,7143.13,-291.163,2625.68,-818.779
3897,-4512.58,884.124,7315.71,-139.33,3106.14,-817.023
3907,-4949.26,1622.01,7150.17,62.736,3645.91,-790.219
3917,-4768.61,-989.799,7180.13,224.589,4249.33,-778.975
3927,-4967.29,-437.38,7423.31,395.871,4983.87,-718.18
3937,-4809.43,-1546.74,7357.85,478.897,5760.89,-715.144
3947,-3837.54,-3207.47,7538.68,531.917,6656.91,-718.115
3957,-3730.44,523.453,7445.34,653.134,7729.53,-725.892
3967,-3912.75,93.7453,7183.87,786.507,8838.22,-770.114
3977,-4463,4453.57,8223.5,1078.81,10194,-802.091
3987,-5420.8,1631.56,8081.6,1493.24,11523.4,-752.073
3996,-7887.84,5408.36,9330.48,2174.8,12789.5,-661.658
4007,-9249.47,-1671.36,10401.2,3190.44,13622.4,-618.727
4017,-10408,1647.26,10533.3,4056.15,13744.3,-627.381
4027,-11706.4,2870.13,10953.1,4756.12,13506.3,-463.705
4037,-10293.1,2916.81,11780.9,5370.3,12712.6,-410.364
4047,-9204.88,7657.28,13648.3,5823.44,11572.1,-648.891
4057,-12217.5,8026.93,16773.4,5143.95,9935.87,-1232.11
4067,-11679.2,10821.5,19972.1,4383.76,7855.7,-1855.89
4077,-9491.37,6294.95,20501.3,3249.01,5368.36,-2388.11
4087,-7207.89,4490.5,19907.9,2246.01,3003.29,-2710.69
4097,-5005.11,3777.25,18533.5,1595.6,909.028,-2937.15
4107,-4060.89,4717.52,16514.4,1055.28,-720.378,-3093.32
4117,-3620.71,5367.75,15305.9,801.427,-2237.9,-3173.26
4127,-3605.37,6212.18,14402.3,593.942,-3631.52,-3154.41
4137,-3767.1,6590.02,13328.3,359.153,-5011.82,-2994.72
4147,-3796.08,6190.4,12153.8,109.923,-6227.65,-2785.38
4157,-3756.46,4129.04,10787.4,-108.462,-7244.92,-2514.1
4167,-3804.37,3447.7,9517.16,-233.57,-8006.34,-2252.88
4177,-4199.1,4353.37,8550.53,-210.056,-8557.47,-1949.11
