447,-5547.74
448,-4363.79
449,-2619.83
450,-1413.87
451,-211.894
452,4076.49
453,2756.79
454,-147.77
455,3914.18
456,7878.15
457,7232.92
458,9994.33
459,11854.3
460,12005
461,10392.4
462,10398.7
463,9951.78
464,9595.43
465,9142.34
466,8612.27
467,8431.02
468,8238.01
469,7848.41
470,7762.33
471,7747.86
472,7421.89
473,7376.71
474,7386.97
475,7459.98
476,7389.18
477,7296.14
478,7208.12
479,7128.89
480,7086.71
481,7069.37
482,7031.1
483,6946.48
484,6759.58
485,6644.07
486,6558.05
487,6437.24
488,6418.99
489,6387.19
490,6260.56
491,6067.64
492,6123.32
493,6207.05
494,6348.44
495,6138.35
496,6350.68
497,6344.15
498,6460.12
499,6482.49
500,6492.39
501,6511.52
502,6675.61
503,6726.09
504,6690.47
505,7173.58
506,7131.66
507,7228.93
508,7341.54
509,7166.43
510,6790.75
511,7395
512,7376
513,7368.4
514,7604.72
515,7994.58
516,7892.46
517,9591.97
518,10178
519,11077.6
520,12436.9
521,13578.7
522,16063
523,19403.8
524,19565.4
525,18618.3
526,16647.9
527,14813.1
528,13388.1
529,12261.7
530,11210.1
531,10214.9
532,9377.92
533,8603.54
534,7888.43
535,7622.74
536,7277.79
537,6955.84
538,6782.27
539,6765.42
540,6797.93
541,7015.15
542,7186.12
543,7253.29
544,7638.63
545,8144.91
546,8735.13
547,9393.3
548,10067
549,10696.4
550,11185.9
551,11450.8
552,11476.2
553,11141.8
554,10576.6
555,9649.29
556,8488.23
557,7065.79
558,5282.23
559,1915.78
560,-1785.77
561,-4829.02
562,-6875.22
563,-7408.17
564,-7044.94
565,-5640.75
566,-4122.2
567,-2403.76
568,3928.19
569,3154.55
570,1682.44
571,4699.15
572,9006.52
573,13758.6
574,11856.5
575,11643.2
576,11260.6
577,10388.8
578,10209.5
579,9741.58
580,9492.46
581,9067.97
582,8617.58
583,8289.26
584,8153.41
585,8009.13
586,7899.7
587,7793.36
588,7673.49
589,7547.19
590,7534.95
591,7425.16
592,7361.33
593,7504.26
594,7413.41
595,7298.33
596,7183.86
597,7126.69
598,7139.35
599,7095.88
600,7083.11
601,7039.28
602,6935.43
603,6867.54
604,6822.03
605,6761.63
606,6704.5
607,6692.8
608,6253.84
609,6389.87
610,6459.5
611,6766
612,6884.4
613,7221.92
614,7075.94
615,6823.95
616,7012.76
617,6991.41
618,6947.93
619,6783.14
620,6816.91
621,6705.93
622,6683.94
623,6765.16
624,6942.12
625,6742.9
626,6615.92
627,6545.54
628,6714.83
629,6958.26
630,7624.61
631,7668.09
632,8077.27
633,8495.02
634,8580.01
635,8874.01
636,9580.81
637,10369.8
638,10829.9
639,10954.7
640,12103
641,16235.8
642,16780.2
643,18622.6
644,17879.3
645,16514.6
646,14872.5
647,13527.2
648,12621.3
649,11738.3
650,10838.2
651,9659.78
652,8917.82
653,8003.86
654,7821.89
655,7686.71
656,7657.77
657,7447.41
658,7168.33
659,7123.46
660,7365.97
661,7916.38
662,8314.3
663,8777.44
664,8995.55
665,9228.04
666,9392.03
667,9215.23
668,8912.98
669,8574.79
670,8399.83
671,8286.66
672,8104.93
673,7853.14
674,7590.92
675,7295.53
676,6924.03
677,6330.02
678,5596.02
679,4421.21
680,3016.57
681,1335.26
682,-212.595
683,-1220.08
684,-1764.46
685,-1933.57
686,-2000.85
687,-1736.28
688,-1253.03
689,-492.422
690,477.263
691,1259.01
692,1570.81
693,2717.05
694,4932.04
695,1968.43
696,2711.54
697,4795.63
698,5170.91
699,10690.1
700,11816.1
701,11525.3
702,12591.8
703,9684.26
704,9157.41
705,8937.93
706,8314.74
707,8102.19
708,7869.75
709,7671
710,7531.6
711,7366.88
712,7249.51
713,7178
714,7164.8
715,7148.24
716,6894.99
717,6224
718,6688.4
719,6809.12
720,6767.69
721,6768.16
722,6807.32
723,6819.46
724,6831.97
725,6798.37
726,6804.7
727,6826.96
728,6844.37
729,6857.49
730,6856.4
731,6847.92
732,7057.53
733,6951.23
734,6900.18
735,6914.15
736,6918.12
737,6888.49
738,6890.79
739,6897.04
740,6892.43
741,6871.14
742,6863.31
743,6837.45
744,6805.56
745,6807.25
746,6797
747,6782.8
748,6733.44
749,6737.55
750,6728.04
751,6749.23
752,6742.99
753,6759.19
754,6726.55
755,6722.84
756,6752.67
757,6766.14
758,6780.11
759,6776.09
760,6797.67
761,6802.54
762,6803.63
763,6819.3
764,6805.44
765,6806.75
766,6841.8
767,6845.44
768,6842.75
769,6827.4
770,6793.92
771,6787.14
772,6786.11
773,6789.69
774,6775.35
775,6769.88
776,6747.1
777,6744.08
778,6744.87
779,6734.69
780,6726.95
781,6707.56
782,6700.05
783,6682.04
784,6658.43
785,6619.95
786,6587.96
787,6556.77
788,6552.61
789,6542.09
790,6460.47
791,6478.78
792,6480.62
793,6455.7
794,6450.96
795,6459.57
796,6470.05
797,6478.04
798,6478.03
799,6503.63
800,6535.7
801,6562.56
802,6580.85
803,6587.88
804,6603.1
805,6622.88
806,6642.71
807,6642.17
808,6632.93
809,6621.95
810,6608.76
811,6605.41
812,6604.32
813,6599.06
814,6572.45
815,6556.76
816,6538.61
817,6550.08
818,6542.07
819,6574.85
820,6569.88
821,6547.11
822,6550.49
823,6550.79
824,6617.03
825,6541.22
826,6543.78
827,6560.62
828,6565.3
829,6566.64
830,6586.11
831,6564.89
832,6560.31
833,6555.85
834,6562.68
835,6591.74
836,6605.79
837,6587.04
838,6580.83
839,6569.86
840,6554.29
841,6554.63
842,6542.91
843,6540.32
844,6553.46
845,6559.57
846,6553.25
847,6554.6
848,6560.48
849,6553.19
850,6486.15
851,6507.72
852,6519.38
853,6525.9
854,6513.92
855,6530.74
856,6534.19
857,6547.35
858,6551.88
859,6533.1
860,6525.28
861,6519.43
862,6537.14
863,6521.71
864,6524.97
865,6538.38
866,6529.1
867,6519.68
868,6524.14
869,6530.52
870,6521.21
871,6502.97
872,6492.38
873,6477.5
874,6470
875,6459.6
876,6458.48
877,6435.98
878,6432.39
879,6441.91
880,6443.53
881,6453.62
882,6458.1
883,6461.28
884,6447.42
885,6449.54
886,6441.23
887,6443.38
888,6444.71
889,6437.77
890,6429.01
891,6429.21
892,6436.57
893,6444.85
894,6439.48
895,6423.99
896,6421.19
897,6443.35
898,6443.08
899,6439.67
900,6442.53
901,6451.63
902,6439.7
903,6444.56
904,6429.25
905,6418.6
906,6407.68
907,6414.94
908,6415.55
909,6413.64
910,6386.92
911,6452.33
912,6441.47
913,6440.77
914,6442.22
915,6444.57
916,6443.26
917,6436.61
918,6432.49
919,6449.19
920,6431.75
921,6436.2
922,6430.96
923,6425.17
924,6409.73
925,6418.99
926,6416.79
927,6426.63
928,6427.71
929,6434.16
930,6426.53
931,6423.23
932,6428.18
933,6444.94
934,6445.16
935,6449.32
936,6449.86
937,6455.09
938,6455.67
939,6445.74
